#,Name,Level{Item},Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,StackSize,IsUnique,IsUntradable,Price{Mid},Price{Low},CanBeHq,IsDyeable,ClassJob{Repair},Level{Equip},EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,MaterializeType,MateriaSlotCount,IsPvP,IsGlamourous
30093,Silver Dasher,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
30094,Paissa Patissier,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
30095,Paissa Threadpuller,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
30096,Ancient One,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
30102,Construct 14 Identification Key,1,1,16,63,90,0,59,1,False,False,1000,1000,False,False,0,1,0,0,0,0,0,0,False,False
30110,Ballroom Etiquette - Well Bread,1,1,16,61,90,0,59,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30111,Ballroom Etiquette - Intelligent Impressions,1,1,16,61,90,0,59,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30112,Ballroom Etiquette - Emphatic Elucidation,1,1,16,61,90,0,59,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30113,Modern Aesthetics - Controlled Chaos,1,1,16,61,90,0,59,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30116,Ruby Red Dye,1,1,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30117,Cherry Pink Dye,1,1,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30118,Canary Yellow Dye,1,1,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30119,Vanilla Yellow Dye,1,1,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30120,Dragoon Blue Dye,1,1,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30121,Turquoise Blue Dye,1,1,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30122,Gunmetal Black Dye,1,2,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30123,Pearl White Dye,1,2,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30124,Metallic Brass Dye,1,2,15,55,54,0,11,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30125,Magicked Prism (Ishgard),1,1,16,61,60,0,61,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30126,Magicked Prism (House Dzemael),1,1,16,61,60,0,61,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30127,Magicked Prism (House Haillenarte),1,1,16,61,60,0,61,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30128,Magicked Prism (House Durendaire),1,1,16,61,60,0,61,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30129,Magicked Prism (House Fortemps),1,1,16,61,60,0,61,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30130,Magicked Prism (Temple Knights),1,1,16,61,60,0,61,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30131,Red Hyacinth Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
30132,Blue Hyacinth Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
30133,Yellow Hyacinth Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
30134,Green Hyacinth Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
30135,Cloth-softening Powder,1,1,12,61,60,0,16,999,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30136,Signature Skyball,430,1,17,33,30,0,12,999,False,False,100,2,False,False,0,80,0,19,0,0,0,0,False,False
30246,Aged Oak Log,1,1,12,50,49,0,16,999,False,False,210,1,False,False,0,1,0,0,0,0,0,0,False,False
30248,Twice Stricken Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30249,Primal Angel Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30250,Return to Oblivion Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30251,Ultima (The Primals) Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30253,The Maiden's Lament Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30254,The Darkhold Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30255,Floundering in the Depths Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30259,Paradise Found Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30260,Fealty Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30261,Stone and Steel Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30262,The Mendicant's Relish Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30263,Bedlam's Brink Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30264,A Reason to Live Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30265,No Greater Sorrow Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30266,On Our Fates Alight Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30267,Order Yet Undeciphered Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
30268,Faded Copy of Ultima (The Primals),1,1,12,94,80,0,59,999,False,False,7,1,False,False,0,1,0,0,0,0,0,0,False,False
30269,Parasol,1,1,16,61,90,0,59,1,False,False,5000,1000,False,False,0,1,0,0,0,0,0,0,False,False
30270,Sky Blue Parasol,1,1,16,61,90,0,59,1,False,False,5000,1000,False,False,0,1,0,0,0,0,0,0,False,False
30271,Coffer o' Kupos,1,1,45,61,60,0,56,1,False,False,2,1,False,False,0,1,0,0,0,0,0,0,False,False
30278,Diadem Balloon Bug,430,1,17,33,30,0,12,999,False,False,12,2,False,False,0,80,0,19,0,0,0,0,False,False
30279,Diadem Red Balloon,430,1,17,33,30,0,12,999,False,False,12,2,False,False,0,80,0,19,0,0,0,0,False,False
30280,Diadem Crane Fly,430,1,17,33,30,0,12,999,False,False,12,2,False,False,0,80,0,19,0,0,0,0,False,False
30281,Diadem Hoverworm,430,1,17,33,30,0,12,999,False,False,12,2,False,False,0,80,0,19,0,0,0,0,False,False
30341,Faux Leaf,1,1,29,100,0,0,3,1000,False,False,2,0,False,False,0,1,0,0,0,0,0,0,False,False
30364,Allagan Melon Seeds,1,1,20,82,81,0,50,999,False,False,300,1,False,False,0,1,0,0,0,0,0,0,False,False
30365,Cosmos Seeds,1,1,20,82,81,0,50,999,False,False,300,8,False,False,0,1,0,0,0,0,0,0,False,False
30366,Red Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30367,Blue Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30368,Yellow Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30369,Green Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30370,Orange Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30371,Purple Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30372,White Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30373,Black Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30374,Rainbow Cosmos,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
30375,Small Smithy Walls,1,1,14,66,65,0,50,1,False,False,320760,4812,False,True,0,1,0,0,0,0,0,0,False,False
30376,Medium Smithy Walls,1,1,14,66,65,0,50,1,False,False,320760,4812,False,True,0,1,0,0,0,0,0,0,False,False
30377,Large Smithy Walls,1,1,14,66,65,0,50,1,False,False,320760,4812,False,True,0,1,0,0,0,0,0,0,False,False
30378,Factory Interior Wall,430,1,14,73,66,0,50,1,False,False,150,150,False,False,10,1,0,0,0,0,0,0,False,False
30379,Factory Flooring,430,1,14,74,66,0,50,1,False,False,150,150,False,False,10,1,0,0,0,0,0,0,False,False
30380,Factory Chandelier,430,1,14,75,66,0,50,1,False,False,150,150,False,False,9,1,0,0,0,0,0,0,False,False
30381,Trophy of Light,480,1,14,79,71,0,50,1,False,False,450,60,False,False,10,1,0,0,0,0,0,0,False,False
30383,Verdant Shelf Partition,1,1,14,77,69,0,50,1,False,False,3000,60,False,True,0,1,0,0,0,0,0,0,False,False
30385,Wooden Staircase Bookshelf,430,1,14,77,69,0,50,1,False,False,3000,60,False,True,8,1,0,0,0,0,0,0,False,False
30386,Gemseeker's Pack,1,1,14,78,70,0,50,1,False,False,450,30,False,True,0,1,0,0,0,0,0,0,False,False
30387,Bluebird Mobile,430,1,14,79,71,0,50,1,False,False,450,60,False,False,8,1,0,0,0,0,0,0,False,False
30388,Nomad's Tent,430,1,14,76,67,0,50,1,False,False,57,57,False,True,13,1,0,0,0,0,0,0,False,False
30389,Stage Curtain,430,1,14,79,71,0,50,1,False,False,450,60,False,True,13,1,0,0,0,0,0,0,False,False
30390,Floor Sofa,430,1,14,57,68,0,50,1,False,False,3000,60,False,True,13,1,0,0,0,0,0,0,False,False
30391,Tako-yaki Boat,430,1,14,78,70,0,50,1,False,False,450,150,False,False,15,1,0,0,0,0,0,0,False,False
30393,Barrel Table,430,1,14,78,70,0,50,1,False,False,450,30,False,True,8,1,0,0,0,0,0,0,False,False
30394,Indoor Pond,430,1,14,57,56,0,50,1,False,False,3000,90,False,False,14,1,0,0,0,0,0,0,False,False
30395,Giant Beaver Burger Set,430,1,14,78,70,0,50,1,False,False,450,150,False,True,15,1,0,0,0,0,0,0,False,False
30396,Red Brick Kitchen,430,1,14,76,67,0,50,1,False,False,57,57,False,False,14,1,0,0,0,0,0,0,False,False
30397,Cracked Arch Window,1,1,14,79,71,0,50,1,False,False,2500,60,False,True,0,1,0,0,0,0,0,0,False,False
30398,Industrial Wall Pipes,1,1,14,79,71,0,50,1,False,False,2500,60,False,True,0,1,0,0,0,0,0,0,False,False
30400,Factory Grate,430,1,14,79,71,0,50,1,False,False,450,45,False,False,9,1,0,0,0,0,0,0,False,False
30401,Factory Staircase,430,1,14,79,71,0,50,1,False,False,450,45,False,False,10,1,0,0,0,0,0,0,False,False
30402,Factory Railing,430,1,14,78,70,0,50,1,False,False,450,30,False,False,9,1,0,0,0,0,0,0,False,False
30403,Factory Beam,430,1,14,79,71,0,50,1,False,False,450,45,False,False,10,1,0,0,0,0,0,0,False,False
30404,Factory Automatic Door,430,1,14,57,56,0,50,1,False,False,3000,90,False,False,10,1,0,0,0,0,0,0,False,False
30405,Factory Partition,430,1,14,57,56,0,50,1,False,False,3000,90,False,False,9,1,0,0,0,0,0,0,False,False
30406,Factory Wall Lamp,430,1,14,79,71,0,50,1,False,False,450,60,False,False,9,1,0,0,0,0,0,0,False,False
30407,Factory Bench,430,1,14,57,68,0,50,1,False,False,3000,60,False,False,10,1,0,0,0,0,0,0,False,False
30408,Wooden Footbridge,1,1,14,76,67,0,50,1,False,False,3500,57,False,True,0,1,0,0,0,0,0,0,False,False
30409,Gulg Planter,1,1,14,76,67,0,50,1,False,False,57,57,False,True,0,1,0,0,0,0,0,0,False,False
30410,Marble Alcove Bed,430,1,14,57,56,0,50,1,False,False,3000,90,False,True,11,1,0,0,0,0,0,0,False,False
30413,Mandragora Table Chronometer,1,1,14,78,70,0,50,1,False,False,450,150,False,False,0,1,0,0,0,0,0,0,False,False
30414,Paissa Rug,1,1,14,80,72,0,50,1,False,False,4000,150,False,False,0,1,0,0,0,0,0,0,False,False
30415,Huggable Gaelicat,1,1,14,78,70,0,50,1,False,False,450,60,False,False,0,1,0,0,0,0,0,0,False,False
30416,Ishgardian Display Stand,1,1,14,77,69,0,50,1,False,False,3000,60,False,True,0,1,0,0,0,0,0,0,False,False
30417,Fortemps Sofa,1,1,14,57,68,0,50,1,False,False,3000,60,False,True,0,1,0,0,0,0,0,0,False,False
30418,Stuffed Estinien,1,1,14,78,70,0,50,1,False,False,450,60,False,False,0,1,0,0,0,0,0,0,False,False
30419,Helldiver SD,1,1,14,78,70,0,50,1,False,False,450,60,False,False,0,1,0,0,0,0,0,0,False,False
30420,Dainsleif SD,1,1,14,78,70,0,50,1,False,False,450,60,False,False,0,1,0,0,0,0,0,0,False,False
30421,Oriental Wooden Deck,430,1,14,76,67,0,50,1,False,False,57,57,False,True,8,1,0,0,0,0,0,0,False,False
30422,Slanted Wall,1,1,14,57,56,0,50,1,False,False,3000,90,False,True,0,1,0,0,0,0,0,0,False,False
30423,Slanted Skylight,1,1,14,57,56,0,50,1,False,False,3000,90,False,True,0,1,0,0,0,0,0,0,False,False
30427,Sliced Watermelon,430,1,14,78,70,0,50,1,False,False,300,150,False,False,15,1,0,0,0,0,0,0,False,False
30432,The Sinsteeped,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30433,Sweetheart,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30434,Giant Taimen,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30435,Leannisg,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30436,Gold Hammer,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30437,Recordkiller,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30438,The Mother of All Pancakes,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30439,Opal Shrimp,460,2,16,47,46,0,14,999,False,False,533,119,False,False,15,1,0,0,0,0,0,0,False,False
30440,Aesthete's Saw,490,2,1,12,19,1,5,1,False,False,11833,709,True,False,9,80,1,9,0,0,12,1,False,True
30441,Aesthete's Cross-pein Hammer,490,2,1,14,20,1,5,1,False,False,11833,709,True,False,9,80,1,10,0,0,12,1,False,True
30442,Aesthete's Raising Hammer,490,2,1,16,21,1,5,1,False,False,11833,709,True,False,9,80,1,11,0,0,12,1,False,True
30443,Aesthete's Mallet,490,2,1,18,22,1,5,1,False,False,11833,709,True,False,9,80,1,12,0,0,12,1,False,True
30444,Aesthete's Round Knife,490,2,1,20,23,1,5,1,False,False,11833,709,True,False,9,80,1,13,0,0,12,1,False,True
30445,Aesthete's Needle,490,2,1,22,24,1,5,1,False,False,11833,709,True,False,11,80,1,14,0,0,12,1,False,True
30446,Aesthete's Alembic,490,2,1,24,25,1,5,1,False,False,11833,709,True,False,10,80,1,15,0,0,12,1,False,True
30447,Aesthete's Frypan,490,2,1,26,26,1,5,1,False,False,11833,709,True,False,10,80,1,16,0,0,12,1,False,True
30448,Aesthete's Pickaxe,490,2,1,28,27,1,5,1,False,False,11833,709,True,False,9,80,1,17,0,0,11,1,False,True
30449,Aesthete's Hatchet,490,2,1,30,28,1,5,1,False,False,11833,709,True,False,9,80,1,18,0,0,11,1,False,True
30450,Aesthete's Fishing Rod,490,2,1,32,29,1,5,1,False,False,11833,709,True,False,8,80,1,19,0,0,11,1,False,True
30451,Aesthete's Claw Hammer,490,2,16,13,19,2,5,1,False,False,11833,709,True,False,9,80,1,9,0,0,12,1,False,True
30452,Aesthete's File,490,2,16,15,20,2,5,1,False,False,11833,709,True,False,9,80,1,10,0,0,12,1,False,True
30453,Aesthete's Pliers,490,2,16,17,21,2,5,1,False,False,11833,709,True,False,9,80,1,11,0,0,12,1,False,True
30454,Aesthete's Grinding Wheel,490,2,16,19,22,2,5,1,False,False,11833,709,True,False,8,80,1,12,0,0,12,1,False,True
30455,Aesthete's Awl,490,2,16,21,23,2,5,1,False,False,11833,709,True,False,9,80,1,13,0,0,12,1,False,True
30456,Aesthete's Spinning Wheel,490,2,16,23,24,2,5,1,False,False,11833,709,True,False,8,80,1,14,0,0,12,1,False,True
30457,Aesthete's Mortar,490,2,16,25,25,2,5,1,False,False,11833,709,True,False,9,80,1,15,0,0,12,1,False,True
30458,Aesthete's Culinary Knife,490,2,16,27,26,2,5,1,False,False,11833,709,True,False,9,80,1,16,0,0,12,1,False,True
30459,Aesthete's Sledgehammer,490,2,16,29,27,2,5,1,False,False,11833,709,True,False,9,80,1,17,0,0,11,1,False,True
30460,Aesthete's Scythe,490,2,16,31,28,2,5,1,False,False,11833,709,True,False,9,80,1,18,0,0,11,1,False,True
30461,Aesthete's Cap of Crafting,490,2,4,34,31,3,5,1,False,False,13000,390,True,True,13,80,1,33,0,0,12,2,False,True
30462,Aesthete's Doublet of Crafting,490,2,4,35,33,4,5,1,False,False,21667,650,True,True,13,80,1,33,0,0,12,2,False,True
30463,Aesthete's Fingerless Gloves of Crafting,490,2,4,37,36,5,5,1,False,False,13000,390,True,True,12,80,1,33,0,0,12,2,False,True
30464,Aesthete's Trousers of Crafting,490,2,4,36,35,7,5,1,False,False,21667,650,True,True,13,80,1,33,0,0,12,2,False,True
30465,Aesthete's Boots of Crafting,490,2,4,38,37,8,5,1,False,False,13000,390,True,True,12,80,1,33,0,0,12,2,False,True
30466,Aesthete's Hat of Gathering,490,2,4,34,31,3,5,1,False,False,13000,390,True,True,13,80,1,32,0,0,11,2,False,True
30467,Aesthete's Doublet of Gathering,490,2,4,35,33,4,5,1,False,False,21667,650,True,True,12,80,1,32,0,0,11,2,False,True
30468,Aesthete's Halfgloves of Gathering,490,2,4,37,36,5,5,1,False,False,13000,390,True,True,12,80,1,32,0,0,11,2,False,True
30469,Aesthete's Trousers of Gathering,490,2,4,36,35,7,5,1,False,False,21667,650,True,True,13,80,1,32,0,0,11,2,False,True
30470,Aesthete's Boots of Gathering,490,2,4,38,37,8,5,1,False,False,13000,390,True,True,12,80,1,32,0,0,11,2,False,True
30472,Aesthete's Ear Cuffs of Crafting,490,2,4,41,40,9,5,1,False,False,9833,296,True,False,11,80,1,33,0,0,12,1,False,True
30473,Aesthete's Choker of Crafting,490,2,4,40,39,10,5,1,False,False,9833,296,True,False,11,80,1,33,0,0,12,1,False,True
30474,Aesthete's Bracelets of Crafting,490,2,4,42,41,11,5,1,False,False,9833,296,True,False,11,80,1,33,0,0,12,1,False,True
30475,Aesthete's Ring of Crafting,490,2,4,43,42,12,5,1,False,False,9833,296,True,False,11,80,1,33,0,0,12,1,False,True
30477,Aesthete's Earrings of Gathering,490,2,4,41,40,9,5,1,False,False,9833,296,True,False,8,80,1,32,0,0,11,1,False,True
30478,Aesthete's Necklace of Gathering,490,2,4,40,39,10,5,1,False,False,9833,296,True,False,8,80,1,32,0,0,11,1,False,True
30479,Aesthete's Bracelet of Gathering,490,2,4,42,41,11,5,1,False,False,9833,296,True,False,8,80,1,32,0,0,11,1,False,True
30480,Aesthete's Ring of Gathering,490,2,4,43,42,12,5,1,False,False,9833,296,True,False,8,80,1,32,0,0,11,1,False,True
30481,Crab Cakes,490,1,5,46,45,0,7,999,False,False,2000,30,True,False,0,1,0,0,0,0,0,0,False,False
30482,Chili Crab,490,1,5,46,45,0,7,999,False,False,2000,30,True,False,0,1,0,0,0,0,0,0,False,False
30483,Brashgold Plate,490,1,12,49,48,0,16,999,False,False,233,5,True,False,0,1,0,0,0,0,0,0,False,False
30484,Defthand's Dissolvent,490,1,12,54,53,0,16,999,False,False,233,5,True,False,0,1,0,0,0,0,0,0,False,False
30485,Tender Dill,490,1,12,54,53,0,16,999,False,False,233,5,False,False,0,1,0,0,0,0,0,0,False,False
30486,Brashgold Ore,490,1,12,48,47,0,16,999,False,False,233,4,False,False,0,1,0,0,0,0,0,0,False,False
30487,Blue Crab,460,1,12,47,46,0,13,999,False,False,233,8,False,False,0,1,0,0,0,0,0,0,False,False
30488,Hoplite,345,1,16,47,0,0,36,999,False,False,233,19,False,False,0,1,0,0,0,0,0,0,False,False
30489,Hook Fish,350,1,16,47,0,0,36,999,False,False,233,19,False,False,0,1,0,0,0,0,0,0,False,False
30490,Cloudweed,355,1,16,47,0,0,36,999,False,False,233,19,False,False,0,1,0,0,0,0,0,0,False,False
30491,Fatty Herring,370,1,16,47,0,0,36,999,False,False,233,19,False,False,0,1,0,0,0,0,0,0,False,False
30492,Inkshell,380,1,16,47,0,0,36,999,False,False,233,19,False,False,0,1,0,0,0,0,0,0,False,False
30493,Custom Gathering Tool Components,390,1,16,61,0,0,36,999,False,False,233,11,False,False,0,1,0,0,0,0,0,0,False,False
30494,Custom Weaving Components,395,1,16,61,0,0,36,999,False,False,233,11,False,False,0,1,0,0,0,0,0,0,False,False
30495,Custom Crafting Tool Components,400,1,16,61,0,0,36,999,False,False,233,11,False,False,0,1,0,0,0,0,0,0,False,False
30496,Handpicked Culinary Essentials,403,1,16,61,0,0,36,999,False,False,233,11,False,False,0,1,0,0,0,0,0,0,False,False
30497,Printing Essentials,406,1,16,61,0,0,36,999,False,False,233,12,False,False,0,1,0,0,0,0,0,0,False,False
30498,Gathering Tool Paraphernalia,345,1,16,61,0,0,36,999,False,False,233,7,False,False,0,1,0,0,0,0,0,0,False,False
30499,Weaving Paraphernalia,350,1,16,61,0,0,36,999,False,False,233,7,False,False,0,1,0,0,0,0,0,0,False,False
30500,Crafting Tool Paraphernalia,355,1,16,61,0,0,36,999,False,False,233,7,False,False,0,1,0,0,0,0,0,0,False,False
30501,Handpicked Ingredients,370,1,16,61,0,0,36,999,False,False,233,7,False,False,0,1,0,0,0,0,0,0,False,False
30502,Printing Paraphernalia,380,1,16,61,0,0,36,999,False,False,233,7,False,False,0,1,0,0,0,0,0,0,False,False
30590,Levinstrike Aethersand,490,1,12,54,53,0,16,999,False,False,1000,3,False,False,0,1,0,0,0,0,0,0,False,False
30591,Thunder Rock,460,1,16,48,47,0,16,999,False,False,1000,4,False,False,0,1,0,0,0,0,0,0,False,False
30592,Levin Mint,460,1,16,54,53,0,16,999,False,False,1000,5,False,False,0,1,0,0,0,0,0,0,False,False
30593,Fuchsia Bloom,460,1,16,47,46,0,13,999,False,False,1000,8,False,False,0,1,0,0,0,0,0,0,False,False
30615,Plate of Light,495,1,12,61,60,0,18,999,False,False,99999,48,False,False,0,1,0,0,0,0,0,0,False,False
30678,True Barding of Light,1,1,16,63,90,0,51,1,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
30755,Southern Seas Shirt,1,1,4,35,33,4,5,1,False,False,3,1,True,True,13,1,1,1,0,0,1,0,False,True
30756,Southern Seas Trousers,1,1,4,36,35,7,5,1,False,False,3,1,True,True,13,1,1,1,0,0,1,0,False,True
30757,Southern Seas Skirt,1,1,4,36,35,7,5,1,False,False,3,1,True,True,13,1,1,1,0,0,1,0,False,True
30758,Southern Seas Shoes,1,1,4,38,37,8,5,1,False,False,3,1,True,True,12,1,1,1,0,0,1,0,False,True
30759,Casual Jacket,1,1,4,35,33,4,5,1,False,False,3,1,False,True,13,1,1,1,0,0,1,0,False,True
30760,Casual Halfslops,1,1,4,36,35,7,5,1,False,False,3,1,False,True,13,1,1,1,0,0,1,0,False,True
30761,Casual Boots,1,1,4,38,37,8,5,1,False,False,3,1,False,True,12,1,1,1,0,0,1,0,False,True
30811,Tsukuyomi's Moonlit Longsword,290,3,1,2,10,1,5,1,False,False,1000,414,True,False,9,70,1,38,0,0,3,2,False,True
30812,Tsukuyomi's Moonlit Crescents,290,3,1,1,9,13,5,1,False,False,1000,621,True,False,9,70,1,41,0,0,5,2,False,True
30813,Tsukuyomi's Moonlit Greataxe,290,3,1,3,11,13,5,1,False,False,1000,621,True,False,9,70,1,44,0,0,3,2,False,True
30814,Tsukuyomi's Moonlit Lance,290,3,1,5,13,13,5,1,False,False,1000,621,True,False,9,70,1,47,0,0,4,2,False,True
30815,Tsukuyomi's Moonlit Greatbow,290,3,1,4,12,13,5,1,False,False,1000,621,True,False,8,70,1,50,0,0,6,2,False,True
30816,Tsukuyomi's Moonlit Kunai,290,3,1,84,73,13,5,1,False,False,1000,621,True,False,9,70,1,93,0,0,6,2,False,True
30817,Tsukuyomi's Moonlit Odachi,290,3,1,87,76,13,5,1,False,False,1000,621,True,False,9,70,1,98,0,0,3,2,False,True
30818,Tsukuyomi's Moonlit Revolver,290,3,1,88,77,13,5,1,False,False,1000,621,True,False,9,70,1,96,0,0,6,2,False,True
30819,Tsukuyomi's Moonlit Cane,290,3,2,9,15,13,5,1,False,False,1000,621,True,False,8,70,1,53,0,0,9,2,False,True
30820,Tsukuyomi's Moonlit Rod,290,3,2,7,14,13,5,1,False,False,1000,621,True,False,8,70,1,55,0,0,8,2,False,True
30821,Tsukuyomi's Moonlit Grimoire,290,3,2,10,16,13,5,1,False,False,1000,621,True,False,14,70,1,69,0,0,8,2,False,True
30822,Tsukuyomi's Moonlit Codex,290,3,2,98,85,13,5,1,False,False,1000,621,True,False,14,70,1,29,0,0,9,2,False,True
30823,Tsukuyomi's Moonlit Ephemeris,290,3,2,89,78,13,5,1,False,False,1000,621,True,False,11,70,1,99,0,0,9,2,False,True
30824,Tsukuyomi's Moonlit Chokuto,290,3,1,96,83,13,5,1,False,False,1000,621,True,False,9,70,1,111,0,0,5,2,False,True
30825,Tsukuyomi's Moonlit Rapier,290,3,2,97,84,13,5,1,False,False,1000,621,True,False,11,70,1,112,0,0,8,2,False,True
30826,Tsukuyomi's Moonlit Shield,290,3,3,11,17,2,5,1,False,False,1000,207,True,False,10,70,1,38,0,0,3,0,False,True
30827,Suzaku's Flame-kissed Longsword,290,3,1,2,10,1,5,1,False,False,1000,414,True,False,9,70,1,38,0,0,3,2,False,True
30828,Suzaku's Flame-kissed Pinions,290,3,1,1,9,13,5,1,False,False,1000,621,True,False,9,70,1,41,0,0,5,2,False,True
30829,Suzaku's Flame-kissed Greataxe,290,3,1,3,11,13,5,1,False,False,1000,621,True,False,9,70,1,44,0,0,3,2,False,True
30830,Suzaku's Flame-kissed Lance,290,3,1,5,13,13,5,1,False,False,1000,621,True,False,9,70,1,47,0,0,4,2,False,True
30831,Suzaku's Flame-kissed Greatbow,290,3,1,4,12,13,5,1,False,False,1000,621,True,False,11,70,1,50,0,0,6,2,False,True
30832,Suzaku's Flame-kissed Kunai,290,3,1,84,73,13,5,1,False,False,1000,621,True,False,9,70,1,93,0,0,6,2,False,True
